Date,Price,Open,High,Low
2021-12-09,167408.45,167356.37,167824.25,166745.91
2021-12-10,167516.7,167411.29,168863.42,165799.9
2021-12-13,171024.95,170541.47,171565.43,170934.9
2021-12-14,170128.2,171024.51,171443.06,169963.03
2021-12-15,168899.64,168799.09,169788.9,167038.15
2021-12-16,170558.68,171025.3,171533.97,170430.31
2021-12-17,171539.1,171148.84,171806.1,170043.74
2021-12-20,170102.51,170417.11,170781.98,169944.62
2021-12-21,170857.26,171559.85,171068.06,170161.96
2021-12-22,172371.41,172543.35,172927.2,171480.51
2021-12-23,172507.5,173179.8,173334.09,171374.76
2021-12-24,173434.41,173522.93,173517.75,173057.38
2021-12-27,173887.59,174215.24,175024.92,173270.3
2021-12-28,173656.81,173602.95,175709.71,172744.01
2021-12-29,172703.72,172762.52,173255.83,172209.96
2021-12-30,173290.37,173193.25,173352.78,172225.63
2021-12-31,173550.57,173428.89,175164.33,173465.22
2022-01-03,172587.35,172963.99,173586.5,172552.54
2022-01-04,173487.37,173725.85,174698.7,173164.15
2022-01-05,172809.35,173260.43,173283.01,171735.75
2022-01-06,173282.5,173488.85,173345.48,172869.38
2022-01-07,176249.79,177058.19,176598.64,175369.66
2022-01-10,174823.01,175044.82,176022.07,173768.05
2022-01-11,174576.95,174399.0,174876.41,173944.09
2022-01-12,175134.48,175050.05,176292.13,174984.84
2022-01-13,174629.0,174240.06,175299.6,174494.2
2022-01-14,175781.95,175330.62,177115.22,175347.37
2022-01-17,174716.38,175504.15,176391.33,174181.68
2022-01-18,172229.95,172872.76,173491.41,171101.62
2022-01-19,170638.64,171202.63,171374.09,169341.86
2022-01-20,169942.8,169022.61,170423.41,169039.27
2022-01-21,172112.17,171996.83,172235.06,170789.09
2022-01-24,172927.85,172856.29,174100.57,172304.45
2022-01-25,170365.55,170705.34,172974.34,169770.37
2022-01-26,168601.11,168285.2,168953.63,167899.25
2022-01-27,168791.33,169274.68,169539.8,168375.57
2022-01-28,170112.13,169757.13,171510.76,169266.34
2022-01-31,168719.48,169521.35,170269.85,168047.66
2022-02-01,169286.77,170599.18,169698.34,168705.54
2022-02-02,168454.97,168027.87,169631.96,166675.99
2022-02-03,168540.66,168312.32,168672.7,168182.69
2022-02-04,168446.01,168617.96,168452.8,166901.58
2022-02-07,170987.27,171178.42,171884.91,170579.23
2022-02-08,169950.58,170080.81,170213.85,169586.02
2022-02-09,169293.5,169485.54,171030.69,169026.01
2022-02-10,171290.95,171146.65,171504.36,170456.44
2022-02-11,170869.35,170647.09,171655.45,170461.1
2022-02-14,172282.26,172331.81,172284.86,171410.95
2022-02-15,170585.14,171031.95,170887.32,170331.76
2022-02-16,169006.61,168452.95,170025.7,168591.71
2022-02-17,169681.17,169240.98,171382.42,169105.42
2022-02-18,169786.25,169234.99,170750.99,168803.66
2022-02-21,167864.16,167592.78,168824.18,167754.8
2022-02-22,167908.38,168186.16,168967.98,166963.95
2022-02-23,170061.81,170129.46,171581.76,169894.77
2022-02-24,171240.26,170883.37,172393.28,170969.79
2022-02-25,172666.98,172757.29,173097.2,172050.91
2022-02-28,171592.46,171846.59,173358.41,170071.71
2022-03-01,172190.8,171905.95,172965.5,172172.31
2022-03-02,173329.49,173258.88,174423.72,173138.97
2022-03-03,172291.22,172190.35,172933.21,171734.55
2022-03-04,173080.69,171882.7,173267.01,171583.16
2022-03-07,171342.05,171699.8,172211.4,170972.77
2022-03-08,171816.63,171898.75,172440.47,170764.77
2022-03-09,171253.91,171757.77,172592.16,170567.74
2022-03-10,174330.88,174410.57,174922.96,173683.12
2022-03-11,173735.53,174353.85,174894.2,172867.07
2022-03-14,173812.44,173284.91,173836.05,173729.37
2022-03-15,172517.18,172861.85,173220.41,171229.2
2022-03-16,174684.02,174485.61,175309.08,173984.37
2022-03-17,172653.99,172783.16,173023.78,172622.6
2022-03-18,171930.79,172170.58,172345.04,171785.34
2022-03-21,169282.01,169134.4,170828.91,168599.37
2022-03-22,167425.52,167768.89,167887.26,167286.24
2022-03-23,168516.9,168274.0,169194.43,167711.97
2022-03-24,169295.72,169471.61,170058.35,168760.97
2022-03-25,170633.79,170495.73,170867.97,169881.22
2022-03-28,171929.71,171889.74,173985.97,170125.0
2022-03-29,172577.18,173026.31,172942.36,171519.76
2022-03-30,172855.83,172261.18,173846.41,171761.5
2022-03-31,169143.78,168715.38,169440.05,168536.2
2022-04-01,169203.04,169427.56,171499.04,168713.7
2022-04-04,168135.55,168546.21,169248.59,167480.11
2022-04-05,169017.53,168800.14,169490.55,168429.6
2022-04-06,170039.45,170443.94,170744.22,169086.54
2022-04-07,169503.15,170233.82,170476.57,168959.18
2022-04-08,168372.44,169459.71,168769.79,167844.73
2022-04-11,170022.03,169990.66,170718.59,169478.32
2022-04-12,169978.01,170520.33,170245.06,169135.49
2022-04-13,168935.31,169275.21,169903.38,168509.5
2022-04-14,170427.27,170730.18,170977.23,168772.31
2022-04-15,171203.98,171042.73,171403.92,170113.39
2022-04-18,173291.71,172588.67,174315.39,173031.5
2022-04-19,172611.28,172767.76,173411.25,172500.3
2022-04-20,173308.0,173067.87,173427.69,172260.71
2022-04-21,174126.45,173712.07,174765.08,172648.8
2022-04-22,175240.35,175073.66,176074.56,174086.83
2022-04-25,172275.28,173091.86,173027.54,172264.86
2022-04-26,170553.62,170974.98,170685.66,168769.86
2022-04-27,172109.44,171845.92,172660.55,171655.36
2022-04-28,174398.43,175433.02,174598.29,173125.62
2022-04-29,174407.8,174324.16,175986.25,173542.18
2022-05-02,174465.36,174300.61,175411.32,173623.06
2022-05-03,176676.92,176942.71,177494.51,175708.66
2022-05-04,176688.9,176715.46,177968.45,174143.8
2022-05-05,177476.78,177897.99,177610.34,177401.68
2022-05-06,175915.25,175098.83,175934.0,174448.91
2022-05-09,174530.87,173747.26,176551.89,173823.03
2022-05-10,173385.91,173952.03,174913.95,173212.28
2022-05-11,174489.1,173878.56,175547.52,173513.05
2022-05-12,175253.51,174706.68,175281.37,174251.46
2022-05-13,178339.98,178048.53,178983.3,177162.61
2022-05-16,178169.59,178279.75,178505.15,177980.71
2022-05-17,177110.35,177042.85,178148.09,176161.74
2022-05-18,177769.48,178319.15,178169.89,177231.14
2022-05-19,179589.02,179369.5,180642.86,179393.51
2022-05-20,176288.6,174645.62,176733.09,175021.88
2022-05-23,178646.28,178620.75,178917.78,177426.25
2022-05-24,177596.09,177263.21,178132.6,177005.76
2022-05-25,176944.1,176666.39,178368.77,175981.71
2022-05-26,176751.64,176258.53,177428.43,176211.69
2022-05-27,176139.25,175500.01,176468.09,175084.88
2022-05-30,175288.99,175736.09,175456.41,174550.79
2022-05-31,173851.73,174661.01,174303.31,173393.81
2022-06-01,175721.72,176554.97,176661.56,173963.18
2022-06-02,176035.5,175510.33,176833.86,175979.57
2022-06-03,176538.44,176278.01,176935.44,176173.36
2022-06-06,176697.77,176480.27,176808.58,176690.9
2022-06-07,174996.71,175346.36,175043.53,172434.68
2022-06-08,177048.39,177640.79,177880.63,176896.37
2022-06-09,177255.71,177576.12,179307.62,177061.7
2022-06-10,177171.56,178239.89,178971.52,176667.75
2022-06-13,175809.79,175809.58,176266.15,175081.36
2022-06-14,176571.01,176802.39,176855.07,175789.79
2022-06-15,177395.59,177192.62,179782.19,177360.27
2022-06-16,174806.43,174270.5,175703.82,174385.15
2022-06-17,176711.56,176452.6,177217.89,175462.93
2022-06-20,178038.23,177758.11,178585.7,177890.36
2022-06-21,179890.97,180702.14,180860.21,178831.42
2022-06-22,180497.05,179652.77,181227.11,179666.27
2022-06-23,178857.43,178871.22,179493.54,178833.3
2022-06-24,179093.82,178450.81,179470.37,179037.88
2022-06-27,180170.76,180400.3,181130.61,177916.59
2022-06-28,180434.13,180621.04,181222.9,179759.32
2022-06-29,181204.02,180745.3,181985.82,180053.75
2022-06-30,181116.91,181649.66,181271.63,180786.01
2022-07-01,180994.96,181035.23,181459.75,180679.74
2022-07-04,183472.95,183346.69,184759.25,181596.16
2022-07-05,187029.85,186649.19,188267.78,186852.47
2022-07-06,186220.83,186351.04,186510.11,185274.21
2022-07-07,184699.11,184293.64,185493.81,184483.68
2022-07-08,189135.94,189468.5,189205.44,188249.37
2022-07-11,189495.79,189494.75,190664.32,188104.95
2022-07-12,188898.05,188496.5,190083.62,188466.04
2022-07-13,186155.13,186455.14,187848.46,184727.77
2022-07-14,190352.04,190365.2,191399.93,189710.34
2022-07-15,190672.62,191954.71,190739.51,188358.77
2022-07-18,192058.43,191647.53,192081.14,190558.18
2022-07-19,193997.23,193994.23,195193.39,192803.52
2022-07-20,194485.02,194760.05,195376.46,194396.86
2022-07-21,195417.38,195090.12,195694.45,195185.41
2022-07-22,197523.45,198055.76,199405.16,197321.13
2022-07-25,196985.87,196856.39,197466.93,195253.78
2022-07-26,197277.44,197977.93,198738.75,197068.09
2022-07-27,201741.43,201476.19,201988.6,201601.49
2022-07-28,201283.5,201505.15,202799.69,199403.85
2022-07-29,199644.22,200549.54,200202.66,198510.5
2022-08-01,199645.43,199220.84,200040.91,197350.15
2022-08-02,201886.43,202711.21,202576.87,201071.63
2022-08-03,199087.14,198823.91,200248.16,198025.57
2022-08-04,200473.0,200110.08,201984.71,199769.85
2022-08-05,198593.86,198336.58,200715.01,197450.97
2022-08-08,199510.12,198738.04,201163.14,196958.12
2022-08-09,198469.23,199488.54,199388.83,195829.99
2022-08-10,195964.4,195830.79,196821.52,194559.39
2022-08-11,195719.48,195130.23,196171.36,193772.11
2022-08-12,194256.75,193991.07,195451.43,193625.23
2022-08-15,192847.2,193125.04,194689.05,192680.33
2022-08-16,193484.11,193739.33,193619.42,192324.59
2022-08-17,194694.29,193825.41,196106.61,192848.49
2022-08-18,195017.96,196065.3,195085.05,194886.24
2022-08-19,198961.08,199293.44,199128.39,198295.79
2022-08-22,198885.55,198396.08,199185.92,198828.52
2022-08-23,197199.21,197151.66,197272.09,196929.28
2022-08-24,194285.86,194179.82,194294.56,193330.52
2022-08-25,194209.83,193802.0,194640.16,193688.37
2022-08-26,196317.65,195847.59,196711.08,195739.23
2022-08-29,197100.59,198143.78,197218.79,195885.17
2022-08-30,195296.6,194750.8,195615.45,194333.07
2022-08-31,195211.0,195420.53,195605.33,195003.12
2022-09-01,193580.66,193277.5,194617.6,192135.04
2022-09-02,193687.58,193151.82,194260.72,192896.79
2022-09-05,194363.75,194512.66,194925.51,193534.81
2022-09-06,196446.0,196567.1,196611.21,196202.61
2022-09-07,195758.41,195242.41,197159.07,194600.72
2022-09-08,195497.11,195826.78,196146.7,195135.28
2022-09-09,195615.29,195654.6,196580.93,194029.58
2022-09-12,195273.7,195128.55,195448.67,194037.63
2022-09-13,193373.93,192759.47,193633.38,192357.36
2022-09-14,192526.91,192348.76,192749.42,192035.55
2022-09-15,188837.24,187491.8,189934.28,187728.62
2022-09-16,186778.7,186530.59,186807.66,185774.75
2022-09-19,185640.21,186209.77,187037.44,184575.77
2022-09-20,185922.05,185716.34,186599.77,185862.19
2022-09-21,182279.3,182306.33,182913.1,182140.86
2022-09-22,180886.85,181180.33,181285.22,180150.14
2022-09-23,179293.24,179616.52,179619.19,179279.46
2022-09-26,183586.79,183630.82,184504.62,182277.77
2022-09-27,184485.78,184282.51,184688.29,184422.73
2022-09-28,185307.41,184884.11,185518.56,183890.33
2022-09-29,187015.07,186726.52,187450.76,186865.62
2022-09-30,185863.49,185512.4,186003.23,185126.61
2022-10-03,187577.2,186915.35,188209.09,186218.68
2022-10-04,188150.55,189109.65,189360.88,186793.07
2022-10-05,188501.14,188797.65,188587.39,186984.12
2022-10-06,189791.7,189708.15,190752.93,188754.81
2022-10-07,191963.07,192701.89,193389.92,191289.65
2022-10-10,188883.1,188633.74,189627.21,188293.55
2022-10-11,188850.28,188531.06,189781.28,188148.33
2022-10-12,193783.67,194743.58,194768.2,193458.41
2022-10-13,196168.1,196237.36,196723.92,195884.41
2022-10-14,196760.0,197013.59,196784.19,196021.03
2022-10-17,195858.52,195923.55,197222.38,195614.89
2022-10-18,194817.32,195092.42,195611.13,194550.87
2022-10-19,198279.25,198419.7,199377.53,197654.54
2022-10-20,199185.67,198849.09,199592.16,199033.69
2022-10-21,197665.57,197207.51,198274.58,196139.56
2022-10-24,199099.27,199970.77,199157.07,197621.36
2022-10-25,198357.92,198582.93,198700.73,197686.04
2022-10-26,197107.97,197461.85,197296.32,197103.25
2022-10-27,196408.26,196569.22,196737.23,195963.84
2022-10-28,195078.55,195651.25,195420.12,194646.79
2022-10-31,192391.02,192886.23,193521.9,190993.92
2022-11-01,193673.87,192730.98,194715.64,191995.29
2022-11-02,193807.85,193826.08,193938.81,193413.34
2022-11-03,190328.93,190646.56,190538.59,189491.07
2022-11-04,185091.75,184778.28,186931.93,184310.01
2022-11-07,186112.62,186463.48,186993.81,185171.41
2022-11-08,188614.72,187969.6,188811.67,187723.28
2022-11-09,193057.01,193302.21,193231.78,192010.96
2022-11-10,192864.47,192842.3,193164.09,191994.44
2022-11-11,193332.89,193136.82,194225.95,192751.99
2022-11-14,191460.37,192156.51,192228.2,190831.76
2022-11-15,188508.54,187555.72,189087.05,187789.98
2022-11-16,188863.3,189154.46,189460.64,188583.69
2022-11-17,187836.29,187469.62,188213.24,187593.23
2022-11-18,188236.28,187965.23,188743.0,186875.6
2022-11-21,188960.57,189126.41,189482.55,187520.47
2022-11-22,186635.69,186598.31,187384.84,186482.67
2022-11-23,188485.34,189539.16,188550.05,187991.52
2022-11-24,189619.27,189966.45,191148.79,188801.7
2022-11-25,192627.97,192833.53,192667.34,192037.56
2022-11-28,194154.51,194323.13,194478.71,193206.66
2022-11-29,193018.88,192742.48,193205.34,191936.16
2022-11-30,192192.98,193497.31,192286.72,190748.23
2022-12-01,192150.06,192956.45,193574.46,190908.86
2022-12-02,190230.19,189810.75,190976.23,190150.24
2022-12-05,191570.7,191706.57,192747.11,189723.61
2022-12-06,191897.86,191587.69,192977.72,191840.87
2022-12-07,195486.84,194695.73,195652.77,194764.67
2022-12-08,194702.57,195706.34,195424.78,194598.38
2022-12-09,193964.68,192839.07,196107.64,193662.32
2022-12-12,196994.87,197567.52,197934.32,195375.14
2022-12-13,198562.01,198779.25,198879.46,197037.98
2022-12-14,196529.65,195269.45,197421.33,194443.0
2022-12-15,195164.31,195280.61,195655.0,194424.3
2022-12-16,196254.84,195824.45,196274.33,195646.91
2022-12-19,195556.75,195319.61,196402.37,194939.58
2022-12-20,195371.63,194891.03,197271.05,193763.84
2022-12-21,194765.18,194800.18,197702.08,193832.39
2022-12-22,199068.18,199182.55,199266.81,198771.53
2022-12-23,196909.85,197291.17,197431.09,196768.52
2022-12-26,194830.05,195181.56,195287.86,193403.47
2022-12-27,194692.98,195331.75,194742.44,193784.98
2022-12-28,195565.43,196137.16,196714.33,195032.97
2022-12-29,194955.53,194840.59,195209.12,194470.37
2022-12-30,192243.93,192640.02,192496.64,191210.46
2023-01-02,191887.37,191613.54,192822.16,190510.38
2023-01-03,190371.92,190705.39,190810.01,188104.45
2023-01-04,192504.0,193165.9,194008.55,192493.14
2023-01-05,194419.56,193903.18,194772.02,193821.53
2023-01-06,193228.81,193603.83,193394.93,192696.1
2023-01-09,192726.13,192600.9,193082.62,192574.44
2023-01-10,194433.51,194598.72,195306.32,193798.07
2023-01-11,196528.52,197218.6,196998.24,195464.83
2023-01-12,195106.96,194900.56,195992.97,194492.84
2023-01-13,197753.51,197610.1,197897.36,197475.35
2023-01-16,199578.37,200872.56,199848.4,199206.97
2023-01-17,203385.07,202159.34,206063.84,202818.17
2023-01-18,205224.07,206525.41,205873.24,204865.8
2023-01-19,202323.11,203651.9,203809.93,200503.17
2023-01-20,202620.84,201791.59,203175.49,202085.6
2023-01-23,203285.54,204420.86,203310.74,203140.9
2023-01-24,204125.13,204063.07,205576.34,202820.99
2023-01-25,205604.23,205141.7,206665.92,205152.46
2023-01-26,205221.77,205447.93,205535.77,203063.43
2023-01-27,205783.05,205027.87,206273.04,205726.04
2023-01-30,205433.16,205608.07,207750.41,204441.69
2023-01-31,201947.31,202648.48,202180.67,201506.13
2023-02-01,201497.19,201699.43,201990.13,201142.51
2023-02-02,199637.64,200795.01,200495.26,198931.87
2023-02-03,200687.44,200819.4,200948.27,200197.78
2023-02-06,204639.42,204156.88,205618.33,204276.07
2023-02-07,204887.94,205553.78,206769.06,204168.53
2023-02-08,204928.05,204626.84,205853.24,204177.67
2023-02-09,204860.35,204868.81,204926.1,204618.03
2023-02-10,204568.82,204765.89,205119.13,204199.38
2023-02-13,204460.35,205047.33,204506.77,203436.0
2023-02-14,204505.39,203710.69,206132.32,203906.91
2023-02-15,206322.46,207063.04,206883.25,204648.65
2023-02-16,206295.74,205791.66,206765.4,206055.55
2023-02-17,205845.9,206770.81,206388.1,205335.18
2023-02-20,204186.04,203695.54,204605.5,203137.39
2023-02-21,203527.48,204825.59,205018.46,203148.2
2023-02-22,204096.67,203501.0,204164.2,201544.63
2023-02-23,206234.3,206014.7,206351.75,205665.6
2023-02-24,206691.32,207256.78,207174.64,206605.99
2023-02-27,207530.46,208244.86,208063.81,206931.5
2023-02-28,208014.08,207970.18,208844.72,207921.07
2023-03-01,205416.68,206256.49,207048.27,205093.14
2023-03-02,204998.95,205103.24,205006.4,203139.83
2023-03-03,206326.6,206885.11,207505.67,205343.98
2023-03-06,207491.29,207498.83,208663.24,206808.84
2023-03-07,208067.26,208282.35,208266.85,207962.14
2023-03-08,207634.74,207686.7,207914.7,207307.14
2023-03-09,209400.71,208231.27,209460.48,209125.06
2023-03-10,208665.4,208640.93,210750.07,207814.82
2023-03-13,212088.99,211666.12,213485.44,211860.27
2023-03-14,212292.64,213235.77,213837.83,211786.34
2023-03-15,214293.81,213685.05,214756.11,212966.6
2023-03-16,213196.55,212511.92,213444.66,211095.57
2023-03-17,213056.59,213524.7,213140.59,210653.52
2023-03-20,214209.76,213861.7,214438.62,213793.7
2023-03-21,214193.23,213939.73,214885.65,213945.81
2023-03-22,213162.71,212552.21,214686.38,211398.68
2023-03-23,217318.57,217442.47,218127.44,216044.21
2023-03-24,218308.57,218349.61,220772.12,217462.55
2023-03-27,219750.25,219488.46,220592.1,219529.72
2023-03-28,217677.09,217828.37,217753.09,216439.34
2023-03-29,217320.21,216696.9,218352.84,215013.5
2023-03-30,216573.16,215468.48,216665.25,216002.4
2023-03-31,215967.98,214687.46,216815.63,215452.62
2023-04-03,214791.28,214706.15,215475.21,212663.95
2023-04-04,216814.88,216471.09,217781.51,216788.49
2023-04-05,216382.75,216091.01,217010.84,216250.26
2023-04-06,219710.17,220280.52,220185.95,217210.23
2023-04-07,220591.07,220239.41,222068.46,220063.44
2023-04-10,220265.11,221016.78,221471.53,220206.12
2023-04-11,219550.12,219575.04,219916.25,219004.48
2023-04-12,215510.23,215831.69,216250.29,213835.56
2023-04-13,217106.72,217500.64,217474.82,216795.06
2023-04-14,213328.94,213071.74,214747.02,212264.68
2023-04-17,214326.64,213622.74,215611.74,213841.99
2023-04-18,214425.02,212307.25,215149.49,213690.87
2023-04-19,214488.95,213226.93,215517.65,213910.28
2023-04-20,215999.51,216200.2,216424.63,214329.97
2023-04-21,217467.26,218100.13,217832.52,215623.37
2023-04-24,216446.3,215410.24,217648.5,215724.54
2023-04-25,218827.31,218935.42,220105.52,218632.59
2023-04-26,218191.61,217927.24,218220.14,216752.82
2023-04-27,218676.47,219080.21,219208.45,217453.85
2023-04-28,219533.49,219945.19,219799.41,218210.84
2023-05-01,221319.03,221057.12,222482.11,221249.67
2023-05-02,222832.76,222924.27,224367.67,222603.21
2023-05-03,224685.04,224920.04,224793.09,223999.38
2023-05-04,225704.23,225562.77,225742.47,224787.36
2023-05-05,223269.45,221604.77,224749.55,222537.22
2023-05-08,223079.13,223087.52,224995.11,222439.34
2023-05-09,224939.16,224369.49,225178.01,224848.19
2023-05-10,220953.71,220377.97,221538.88,219807.67
2023-05-11,220051.41,219964.93,221914.34,219870.3
2023-05-12,217907.16,218162.21,219170.54,217552.63
2023-05-15,220683.06,219737.91,220809.12,220298.6
2023-05-16,222117.34,222356.17,222417.43,221055.81
2023-05-17,221435.24,221445.7,223465.29,221064.46
2023-05-18,224706.78,225211.56,224884.64,224364.26
2023-05-19,224734.77,224304.46,224963.24,223253.59
2023-05-22,227790.93,227647.64,227877.6,225825.12
2023-05-23,227460.28,227461.53,228016.51,227070.33
2023-05-24,227250.25,226557.14,227450.19,226884.6
2023-05-25,226288.93,226301.46,226847.12,226162.19
2023-05-26,229365.45,228831.47,229407.7,228727.78
2023-05-29,230894.06,230343.31,232408.04,230810.38
2023-05-30,231085.78,230496.5,232153.67,229012.58
2023-05-31,231750.24,231581.49,231895.45,231701.84
2023-06-01,233220.55,233183.4,234659.27,232802.95
2023-06-02,234106.71,235171.46,235280.29,233836.43
2023-06-05,240893.94,241279.6,241644.48,240106.6
2023-06-06,242780.65,242682.54,245172.32,241828.66
2023-06-07,244861.87,244209.91,245322.63,242801.28
2023-06-08,244439.29,243707.6,244742.43,244387.73
2023-06-09,244027.97,244622.07,245249.56,243516.85
2023-06-12,243879.17,244225.56,244648.65,243668.78
2023-06-13,240869.43,241299.41,241934.53,239182.48
2023-06-14,241661.08,242182.66,241809.96,240659.44
2023-06-15,241169.65,242541.55,241325.54,240966.19
2023-06-16,239451.97,240361.3,239476.25,239404.06
2023-06-19,239840.57,240478.57,239939.06,238820.04
2023-06-20,241213.79,240514.09,241405.42,240557.09
2023-06-21,242528.56,241705.45,242660.3,241951.47
2023-06-22,244577.44,245330.8,245284.25,243669.05
2023-06-23,240657.51,240594.27,240934.61,239431.16
2023-06-26,239995.99,241691.03,242427.14,238530.68
2023-06-27,239531.22,239013.97,239612.42,238269.74
2023-06-28,239052.14,239426.71,241075.6,237320.48
2023-06-29,240941.59,242341.57,244010.39,239695.23
2023-06-30,236833.61,236516.78,237480.66,236498.09
2023-07-03,236720.73,236867.57,236918.64,236657.86
2023-07-04,236011.94,235540.81,237596.16,235934.52
2023-07-05,240859.27,241116.24,241596.44,240044.07
2023-07-06,238891.12,238739.27,239541.29,237773.89
2023-07-07,238523.45,238638.35,239821.57,237882.21
2023-07-10,241280.94,240558.64,241849.62,240729.24
2023-07-11,238132.18,238739.59,238418.0,236960.06
2023-07-12,242258.54,242260.24,242457.43,241227.28
2023-07-13,243962.14,243702.45,246012.58,242702.66
2023-07-14,243924.26,243442.75,245441.61,240751.88
2023-07-17,246985.08,247637.62,248517.87,246804.96
2023-07-18,247379.56,247580.15,249076.62,247245.93
2023-07-19,244164.7,244227.93,244728.23,242842.92
2023-07-20,242988.15,243647.13,243199.32,242002.26
2023-07-21,240969.09,241168.24,241009.93,238115.57
2023-07-24,242203.19,241446.63,243334.88,240349.81
2023-07-25,243954.69,243167.13,245679.53,242874.38
2023-07-26,243368.17,243414.01,244551.89,241634.11
2023-07-27,243325.76,243199.42,243639.88,242318.39
2023-07-28,245292.47,244802.74,246194.21,244670.88
2023-07-31,243708.33,244680.8,245507.09,243291.33
2023-08-01,246926.06,247615.67,247317.75,246496.58
2023-08-02,247707.76,248395.83,249222.89,244683.49
2023-08-03,247612.7,248192.59,247694.02,246960.57
2023-08-04,245005.42,245374.2,245291.59,244976.82
2023-08-07,245761.46,246168.78,246241.91,244186.48
2023-08-08,246967.66,247723.95,249813.34,244732.18
2023-08-09,245819.02,244886.78,248314.54,245806.21
2023-08-10,248216.03,247453.59,250046.04,247346.27
2023-08-11,248505.45,247638.06,249093.74,245913.1
2023-08-14,249930.09,248713.6,250632.02,248527.49
2023-08-15,252127.34,251700.28,254557.02,251073.51
2023-08-16,246289.06,247522.19,246317.69,245827.78
2023-08-17,244229.96,242513.33,245323.15,242614.02
2023-08-18,245325.23,244535.98,246774.46,245062.52
2023-08-21,242521.56,242883.86,244288.87,241503.66
2023-08-22,242593.1,242266.04,243879.43,241671.94
2023-08-23,247558.95,247545.05,247827.37,246625.62
2023-08-24,247706.44,247666.55,248900.66,247151.04
2023-08-25,248619.16,248830.21,249328.56,247611.36
2023-08-28,248933.33,248643.55,251281.04,246858.14
2023-08-29,249193.14,248617.79,249522.59,247401.93
2023-08-30,246328.43,245705.79,249433.69,245844.99
2023-08-31,245968.97,244593.52,248117.04,244835.29
2023-09-01,249265.37,248051.19,249695.77,248944.74
2023-09-04,249878.55,251926.85,250553.21,248011.75
2023-09-05,252129.16,252055.58,252391.85,249921.23
2023-09-06,253556.65,255420.43,254180.19,252118.37
2023-09-07,257282.06,256605.59,257410.23,254986.51
2023-09-08,257424.24,257410.48,257925.11,254900.58
2023-09-11,257894.87,259610.53,259804.8,256486.65
2023-09-12,255486.33,255641.29,255568.11,255438.76
2023-09-13,254613.89,255339.78,254821.49,252171.97
2023-09-14,259481.96,258822.24,260086.67,259253.3
2023-09-15,260468.92,261672.3,261711.93,259814.09
2023-09-18,260580.53,260359.51,261427.0,260248.34
2023-09-19,257748.71,258056.3,257861.11,257708.69
2023-09-20,258954.9,259010.29,259688.61,257931.97
2023-09-21,258895.91,258301.22,259257.41,258698.13
2023-09-22,256955.46,257422.06,257592.16,255328.25
2023-09-25,255475.72,256706.73,256573.23,254981.01
2023-09-26,256872.65,256896.49,257007.24,256584.56
2023-09-27,258294.06,257746.72,259410.67,258018.89
2023-09-28,255810.24,255023.38,255931.7,255003.33
2023-09-29,258819.61,260044.32,260416.78,258617.27
2023-10-02,258552.49,259984.68,258616.97,256788.49
2023-10-03,260682.29,260834.39,262087.03,259640.83
2023-10-04,258825.97,258150.39,259267.96,257897.89
2023-10-05,256722.48,256878.95,257717.39,256447.35
2023-10-06,258511.81,256900.21,259490.73,257126.39
2023-10-09,260248.68,260910.45,260378.98,259388.03
2023-10-10,260400.01,261251.7,260884.24,259524.59
2023-10-11,258911.29,257565.12,259357.68,258618.75
2023-10-12,256741.65,255968.68,257104.97,255382.9
2023-10-13,254982.85,254593.13,256834.84,254953.51
2023-10-16,251911.67,251994.3,252698.21,251633.77
2023-10-17,254408.04,254001.77,255667.84,252702.42
2023-10-18,256268.07,256749.78,256710.18,256080.21
2023-10-19,256348.84,255394.59,259552.05,255608.61
2023-10-20,258496.3,259064.65,258652.33,257713.95
2023-10-23,255710.31,255112.04,256069.29,254355.56
2023-10-24,255544.99,254494.91,255921.83,254207.35
2023-10-25,255657.64,255131.39,256383.75,255622.7
2023-10-26,259147.86,259615.8,260260.92,256757.74
2023-10-27,261753.86,261041.76,261876.79,261062.74
2023-10-30,262585.13,264148.98,263469.68,261652.19
2023-10-31,261711.51,261527.05,263005.33,260823.01
2023-11-01,262831.58,262361.53,263970.86,260156.0
2023-11-02,263522.86,263582.74,263801.71,263085.34
2023-11-03,263537.04,262933.3,264536.14,261610.86
2023-11-06,258500.49,258902.8,258533.94,258114.79
2023-11-07,261249.49,261789.72,261805.29,260254.71
2023-11-08,263208.53,263347.23,263472.17,262716.46
2023-11-09,268543.84,267874.23,269291.78,267425.43
2023-11-10,266188.12,265331.32,266625.24,264414.1
2023-11-13,262429.67,261151.62,263136.16,259894.21
2023-11-14,262631.84,261563.56,263510.79,262123.59
2023-11-15,263511.78,264079.88,264508.4,261783.38
2023-11-16,266548.33,266504.71,268406.53,266287.77
2023-11-17,267952.79,267133.21,267963.02,266767.33
2023-11-20,267535.32,267753.58,267929.25,266441.37
2023-11-21,263754.14,265470.89,267141.62,262868.97
2023-11-22,265027.81,265797.72,265076.26,264640.41
2023-11-23,266520.59,266558.9,267689.43,265061.81
2023-11-24,265342.16,264373.66,265570.89,265017.12
2023-11-27,263025.25,262876.75,264475.05,262313.79
2023-11-28,262398.4,264422.08,263057.75,261023.75
2023-11-29,264820.19,266554.8,266190.88,263713.82
2023-11-30,262352.78,263422.7,262411.85,261821.72
2023-12-01,264520.82,264792.03,265822.67,264196.69
2023-12-04,265997.97,265676.31,266815.31,264723.29
